Raw_ID1,Raw_ID2,label
MIMAT0000450,36314,1
100874074,265237,0
hsa_circ_0008615,60750,0
hsa_circ_0005004,31703,1
hsa_circ_0007990,38904,0
MIMAT0001850,446556,0
MIMAT0000852,23725625,0
338758,37542,0
MIMAT0000189,60700,0
100033435,46843772,0
MIMAT0004886,3779,0
MIMAT0005972,11556711,0
MIMAT0016909,3220,0
101927021,5462222,0
MIMAT0018961,12967,0
MIMAT0004923,4624,1
MIMAT0004595,4624,0
hsa_circ_0063776,15951529,1
MIMAT0019798,2767,1
MIMAT0005903,2723601,0
MIMAT0019757,3006531,0
MIMAT0004805,31101,0
MIMAT0000538,135403648,0
MIMAT0017999,71496458,0
389634,636397,0
MIMAT0000532,5950,0
hsa_circ_0063329,11433190,0
MIMAT0004536,73581,0
MIMAT0002109,285033,0
hsa_circ_0023685,36314,0
hsa_circ_0058608,5280448,0
MIMAT0019926,3397,0
645682,10184653,0
MIMAT0004505,8378,0
MIMAT0002848,2733526,1
MIMAT0005789,261004,0
MIMAT0004673,6857599,0
MIMAT0007889,6279,0
MIMAT0004602,29327,0
hsa_circ_0002669,9931953,0
hsa_circ_0003438,445858,0
MIMAT0000710,3385,1
MIMAT0007347,15939,0
MIMAT0000710,5291,1
hsa_circ_0001531,12967,0
hsa_circ_0087856,2375,0
MIMAT0000791,4033,0
MIMAT0000538,15951529,0
MIMAT0001862,60953,0
MIMAT0001812,5790,0
hsa_circ_0000407,2662,0
MIMAT0000551,162282,0
MIMAT0004559,445639,0
MIMAT0003292,5311,0
MIMAT0015158,445154,0
MIMAT0001852,2187,0
MIMAT0017002,31401,0
MIMAT0004918,448537,0
MIMAT0002825,3657,0
hsa_circ_0007275,24268,0
MIMAT0000227,2767,1
MIMAT0015014,460612,0
hsa_circ_0042265,4624,0
hsa_circ_0005572,5746,0
100506274,5978,0
MIMAT0007400,439260,0
MIMAT0000318,5291,0
MIMAT0002880,5281811,0
hsa_circ_0049462,3019,0
100270680,2767,1
MIMAT0000562,5360373,0
hsa_circ_0008771,1674,0
MIMAT0007887,2244,0
MIMAT0017950,5994,0
MIMAT0001764,73581,0
MIMAT0000688,60750,1
MIMAT0004777,5280445,0
100874392,443586,0
MIMAT0000539,5757,1
MIMAT0000093,5311,1
MIMAT0004751,29327,0
hsa_circ_0008621,45266826,0
MIMAT0003227,445154,0
hsa_circ_0061891,15951529,1
MIMAT0019757,448537,0
5889,91820602,0
MIMAT0000257,3229,1
MIMAT0001078,60700,0
MIMAT0000542,702,1
MIMAT0004948,65064,0
MIMAT0016915,5280448,0
101929660,5281614,0
100506126,443586,0
MIMAT0004682,8378,0
MIMAT0019718,10184653,0
MIMAT0004538,60606,0
MIMAT0004593,60606,0
MIMAT0000262,36314,1
MIMAT0000087,148124,1
MIMAT0000554,145858,0
100873998,44259,0
MIMAT0004954,702,0
101927021,5746,0
MIMAT0018104,31703,1
MIMAT0000743,3657,0
MIMAT0000080,36462,1
hsa_circ_0063577,91820602,0
MIMAT0016915,3385,1
MIMAT0000837,6106,0
MIMAT0018997,5311,0
MIMAT0000421,14888,1
101927027,253602,0
MIMAT0000538,60823,0
105374631,25262965,0
hsa_circ_0023115,261000,0
644919,54671203,0
MIMAT0000869,15,0
MIMAT0016916,9804992,0
hsa_circ_0005235,104741,0
MIMAT0000776,784,0
MIMAT0002853,5281929,0
hsa_circ_0075281,3652,0
hsa_circ_0006168,3652,0
MIMAT0004953,790,0
hsa_circ_0006101,126941,1
hsa_circ_0002168,31703,1
102724105,122634,0
MIMAT0000089,5280427,1
MIMAT0002832,444254,0
MIMAT0000737,5310940,1
100616668,77999,0
MIMAT0000104,16197265,0
MIMAT0019697,60838,0
MIMAT0004630,6279,0
MIMAT0000382,689043,0
MIMAT0000279,5329102,1
hsa_circ_0020301,38904,0
MIMAT0001709,5035,0
hsa_circ_0001572,261004,0
MIMAT0005906,11635763,0
MIMAT0000753,60750,1
MIMAT0000680,36314,1
hsa_circ_0044556,636397,0
MIMAT0018178,222757,0
MIMAT0000583,445154,1
MIMAT0019887,11707110,0
MIMAT0000238,65064,0
MIMAT0018926,3385,1
MIMAT0000372,790,0
MIMAT0002112,5282350,0
hsa_circ_0061260,37542,0
hsa_circ_0050119,15951529,1
MIMAT0035719,2336,0
MIMAT0003477,442972,0
MIMAT0000429,5978,1
MIMAT0000793,3220,0
100505839,5280951,0
MIMAT0005929,443586,0
104644205,446220,0
MIMAT0000414,11228183,0
100128675,60823,0
MIMAT0002834,2520,1
MIMAT0003303,60750,0
100507334,2375,0
100499489,5943,0
hsa_circ_0037447,3220,0
100874363,5978,0
MIMAT0004572,145858,1
MIMAT0000456,31703,1
hsa_circ_0025202,91466,0
MIMAT0007884,5746,0
MIMAT0000521,6001,1
hsa_circ_0058361,42113,0
MIMAT0000231,2520,1
MIMAT0019718,3690,0
hsa_circ_0000339,25227436,0
MIMAT0003263,5206,0
100130935,5978,0
MIMAT0005870,6036,0
MIMAT0019699,60750,1
100885779,2733526,1
MIMAT0001549,42890,0
MIMAT0001632,12967,1
hsa_circ_0018440,54680783,0
100996266,3220,0
hsa_circ_0005235,3652,0
MIMAT0004977,71496458,0
MIMAT0015027,11226684,0
MIMAT0004605,6089,0
hsa_circ_0087861,3028194,0
MIMAT0000786,2244,0
MIMAT0003298,42113,0
102724434,210332,0
MIMAT0000756,122724,1
MIMAT0000706,11433190,0
MIMAT0000708,5538,0
MIMAT0000273,216239,1
hsa_circ_0001122,216345,0
hsa_circ_0049462,2244,0
100288798,13342,0
hsa_circ_0022382,114900,0
MIMAT0026605,446220,0
MIMAT0018932,73581,0
hsa_circ_0091692,5997,0
MIMAT0004902,6089,0
MIMAT0004500,6001,0
hsa_circ_0063776,25262965,0
hsa_circ_0001847,4091,0
MIMAT0003377,65348,0
hsa_circ_0003323,54680783,0
MIMAT0004220,6041,0
MIMAT0000080,5997,0
MIMAT0016863,5746,1
hsa_circ_0001497,60750,0
MIMAT0001793,644241,0
MIMAT0000867,4946,1
MIMAT0003218,24360,0
MIMAT0000687,60953,0
MIMAT0000643,36462,0
hsa_circ_0003940,5789,0
645682,5359268,0
10984,6857599,1
hsa_circ_0000237,445434,0
MIMAT0000760,122724,0
MIMAT0000688,5073,0
MIMAT0004514,5959,0
MIMAT0000661,4624,0
MIMAT0000381,2907,1
MIMAT0000677,6197,0
hsa_circ_0000500,2236,0
MIMAT0000030,4095,0
hsa_circ_0005528,15951529,1
100506844,6857599,1
MIMAT0002176,15,0
MIMAT0003347,455658,0
MIMAT0005844,3496,0
101929645,5359268,0
MIMAT0002111,443586,1
MIMAT0003294,5310940,1
hsa_circ_0069821,5281614,0
MIMAT0001728,5757,0
MIMAT0000983,210332,0
MIMAT0001413,148124,1
100506797,2723601,0
MIMAT0019878,89594,0
MIMAT0005837,443586,1
hsa_circ_0006392,54670067,0
MIMAT0004974,1674,0
hsa_circ_0006935,71496458,0
hsa_circ_0000192,9898279,0
MIMAT0015342,176870,0
MIMAT0000855,13342,0
MIMAT0000421,37542,1
MIMAT0000133,25244711,0
MIMAT0004929,3385,1
MIMAT0000177,54680783,0
MIMAT0003277,5288209,0
101927230,64971,0
26058,108065,0
hsa_circ_0063158,439260,0
MIMAT0004592,5978,1
MIMAT0004790,4641,0
MIMAT0000268,41867,0
MIMAT0002848,3779,0
hsa_circ_0086779,65110,0
MIMAT0000732,41867,1
MIMAT0000273,31703,1
MIMAT0004837,60780,0
MIMAT0000536,6036,0
MIMAT0000418,31703,1
441666,119307,0
MIMAT0015323,12967,0
MIMAT0000232,702,1
MIMAT0002112,5755,0
MIMAT0000166,6442177,0
hsa_circ_0007275,15951529,1
101669762,10184653,1
MIMAT0000066,445580,1
MIMAT0002856,5212,0
MIMAT0000245,6089,0
MIMAT0000254,176870,1
hsa_circ_0002761,784,0
642633,119104,0
100996437,135403648,0
MIMAT0005443,108065,0
MIMAT0001819,123631,0
414243,9064,0
MIMAT0000371,31101,0
MIMAT0003321,2520,1
hsa_circ_0000648,60838,0
MIMAT0002172,36314,1
MIMAT0002868,2767,1
hsa_circ_0001599,444795,0
MIMAT0019002,46843772,0
hsa_circ_0001171,65015,0
hsa_circ_0040466,1673,0
MIMAT0004764,7222,0
440028,6468,0
MIMAT0004855,439260,0
MIMAT0015055,5282350,0
MIMAT0004487,2375,0
MIMAT0004486,11953817,0
100996645,439530,0
MIMAT0001722,5281004,0
hsa_circ_0000818,5206,0
MIMAT0000859,176870,0
MIMAT0003211,11226684,0
MIMAT0000253,5291,1
MIMAT0005589,44631912,0
hsa_circ_0050125,15951529,1
hsa_circ_0007551,5282350,0
MIMAT0002174,5978,0
MIMAT0000073,6076,0
100996259,9444,0
MIMAT0018191,449171,0
643977,2733526,0
6866,5997,0
MIMAT0001545,135403648,0
hsa_circ_0030998,443586,0
MIMAT0019801,657237,0
MIMAT0000437,60838,1
hsa_circ_0058361,2236,0
MIMAT0001288,6057,0
101928796,122634,0
MIMAT0003241,5757,0
MIMAT0000076,148124,1
hsa_circ_0047818,8029,0
51100,6857599,1
1407,667639,0
MIMAT0000707,5394,0
hsa_circ_0002669,126941,0
MIMAT0004531,3652,0
MIMAT0004593,261000,0
MIMAT0000212,11433190,0
100506207,6440495,0
MIMAT0000691,91466,0
MIMAT0000570,3779,1
MIMAT0000415,2733526,1
hsa_circ_0047818,17754356,0
hsa_circ_0001204,6076,0
MIMAT0000884,261000,0
hsa_circ_0022963,30323,0
MIMAT0000579,445858,0
MIMAT0001087,23973,1
MIMAT0000383,31703,0
hsa_circ_0062980,25227436,0
MIMAT0018993,6013,0
100128386,135403648,0
MIMAT0003218,387447,1
MIMAT0002823,2767,1
MIMAT0014979,5311,0
MIMAT0001818,124886,0
MIMAT0002809,5746,1
MIMAT0015014,451668,0
100421746,442793,0
653190,6106,0
MIMAT0000443,14888,1
100507540,74483,0
MIMAT0000093,3385,1
MIMAT0000534,104741,0
MIMAT0000455,2767,1
9641,446220,0
hsa_circ_0048232,73581,0
MIMAT0001340,3385,1
100506474,3961,0
MIMAT0004701,253602,0
MIMAT0000213,16078949,0
hsa_circ_0006935,442793,0
MIMAT0004524,5959,0
100506258,1983,0
MIMAT0000869,5460341,0
MIMAT0000258,60750,1
652995,5943,0
hsa_circ_0028299,216326,0
MIMAT0002856,31703,1
MIMAT0000719,36314,1
MIMAT0003499,1548943,0
101928304,5757,0
MIMAT0005315,448537,0
MIMAT0017059,8490,0
101927482,737139,0
201651,17754356,0
MIMAT0007869,3028194,0
hsa_circ_0000287,11635763,0
MIMAT0015028,2244,0
MIMAT0003896,124886,0
MIMAT0003731,164676,0
hsa_circ_0005281,15951529,1
MIMAT0000423,5755,1
MIMAT0019721,3385,1
MIMAT0003301,2520,1
MIMAT0000692,49803145,0
MIMAT0006770,5284583,0
MIMAT0015141,5790,0
MIMAT0001775,253602,0
hsa_circ_0058058,446220,0
MIMAT0000416,43815,0
hsa_circ_0092315,25227436,0
MIMAT0004954,5311,0
hsa_circ_0008122,5291,0
MIMAT0018992,969516,0
MIMAT0000447,123631,1
MIMAT0013984,5951,0
hsa_circ_0008044,54675776,0
MIMAT0000535,24759,0
hsa_circ_0087293,5281811,0
hsa_circ_0087357,15951529,1
MIMAT0000449,148124,1
MIMAT0000792,25262965,0
MIMAT0018932,452548,0
MIMAT0000783,5280453,0
6596,6013,0
101927528,4624,0
MIMAT0003239,5291,1
MIMAT0001285,16132265,0
MIMAT0003324,5280360,0
MIMAT0014004,11626560,0
MIMAT0000776,16132265,0
hsa_circ_0001689,5284373,0
MIMAT0003253,11635763,0
MIMAT0016878,5394,0
hsa_circ_0002314,24360,0
hsa_circ_0063776,11953817,0
MIMAT0000318,261000,1
hsa_circ_0000407,21633059,0
hsa_circ_0002168,261000,0
MIMAT0012825,3386,0
MIMAT0002837,5757,0
MIMAT0003181,261004,0
MIMAT0000385,2733526,1
10517,60780,0
100288798,445580,0
MIMAT0002829,6197,0
MIMAT0015028,3385,1
MIMAT0000669,25227436,0
9383,5943,0
MIMAT0001841,5746,0
11080,56649450,0
642633,667639,0
MIMAT0000609,5291,0
MIMAT0005933,24180719,0
hsa_circ_0023249,896,0
hsa_circ_0004870,5538,0
MIMAT0000560,5462222,0
hsa_circ_0001691,17754356,0
196968,445154,0
hsa_circ_0006903,439260,0
MIMAT0000511,9064,0
hsa_circ_0001171,44259,0
MIMAT0005844,241,0
MIMAT0000445,65064,1
hsa_circ_0042459,448013,0
MIMAT0003306,3220,0
MIMAT0004701,216345,0
MIMAT0000207,9931953,0
MIMAT0000073,462382,0
MIMAT0003283,2767,1
100129827,4641,0
MIMAT0000097,3961,0
MIMAT0000080,5284373,1
MIMAT0004929,97226,0
MIMAT0003221,216239,0
MIMAT0019006,36314,1
MIMAT0011778,126941,0
MIMAT0001046,23973,1
MIMAT0000884,60852,0
MIMAT0004553,451668,0
MIMAT0004534,45266826,0
hsa_circ_0058608,65348,0
hsa_circ_0076155,60700,0
54838,4641,0
645553,9826528,0
MIMAT0002834,5997,0
MIMAT0000437,6857599,1
MIMAT0004839,42611257,0
MIMAT0000149,5284373,0
MIMAT0005788,253602,0
MIMAT0000418,5978,1
MIMAT0003478,969516,1
MIMAT0003475,446556,0
MIMAT0005279,119104,0
hsa_circ_0023255,56649450,0
MIMAT0001773,91820602,0
MIMAT0002834,119307,0
MIMAT0003283,31703,1
MIMAT0002819,5978,1
MIMAT0003112,46843772,0
hsa_circ_0001275,119104,0
MIMAT0000078,2767,1
hsa_circ_0026349,15951529,1
MIMAT0005943,969516,0
MIMAT0002889,5757,0
101927249,16741,0
MIMAT0005635,3345,0
MIMAT0000610,5284583,0
11080,5360373,0
MIMAT0001095,73581,0
MIMAT0003337,2767,1
MIMAT0015194,24268,1
MIMAT0002856,14403,0
MIMAT0003190,208908,0
MIMAT0013994,24268,1
hsa_circ_0000030,123596,0
MIMAT0000737,36462,1
hsa_circ_0008616,9547215,0
MIMAT0026558,64971,0
MIMAT0003378,73581,0
MIMAT0018966,443586,0
MIMAT0000073,4763,1
MIMAT0000259,5280951,0
hsa_circ_0070520,47936,0
286150,44259,0
MIMAT0003205,3386,0
54436,148124,0
MIMAT0000770,5288826,1
MIMAT0015054,667639,0
hsa_circ_0003748,3101,0
645954,285033,0
100507098,3121,0
MIMAT0000650,5284616,1
MIMAT0000415,3385,1
MIMAT0004628,5959,0
hsa_circ_0008896,15951529,1
MIMAT0000209,8029,0
100507099,16132265,0
MIMAT0001730,24268,1
MIMAT0023635,5790,0
hsa_circ_0031288,65064,0
MIMAT0019929,47725,0
440028,3006531,0
MIMAT0019032,60750,1
MIMAT0004807,11626560,0
MIMAT0019069,6076,0
hsa_circ_0008926,6115,0
hsa_circ_0007761,171548,0
100996732,31703,1
MIMAT0000782,5997,0
386597,54680783,0
MIMAT0000793,5865,0
MIMAT0004939,5280795,0
MIMAT0000422,65110,0
MIMAT0004670,65110,0
MIMAT0015173,156413,0
MIMAT0003891,6106,0
MIMAT0000423,30323,1
hsa_circ_0000521,6468,0
MIMAT0000138,9898279,0
MIMAT0004593,4763,0
MIMAT0000248,38904,0
MIMAT0000228,2662,0
MIMAT0000240,104842,0
MIMAT0000318,2733526,1
100507056,36462,0
MIMAT0018997,8029,0
MIMAT0004500,13342,0
MIMAT0001822,2187,0
MIMAT0000069,2244,0
hsa_circ_0000211,208908,0
hsa_circ_0000825,3019,0
MIMAT0004858,6918837,0
MIMAT0001948,3101,0
100505702,56843276,0
51716,3902,0
MIMAT0004775,104746,0
MIMAT0000900,790,0
hsa_circ_0001318,28486,0
hsa_circ_0065871,737139,0
hsa_circ_0085495,31703,1
MIMAT0001625,104746,0
MIMAT0003250,5310940,1
MIMAT0015158,4829,0
MIMAT0000416,141643,1
MIMAT0004848,5284583,0
hsa_circ_0082140,162282,0
100505929,126941,0
MIMAT0019708,16197265,0
29940,162282,0
MIMAT0003291,11626560,0
MIMAT0002820,36314,1
MIMAT0004814,285033,0
MIMAT0002853,3101,0
MIMAT0000443,2733526,1
MIMAT0017983,7222,0
MIMAT0003125,42113,0
MIMAT0001537,4158,0
651053,5793,0
MIMAT0004871,1175,0
hsa_circ_0063577,15951529,1
MIMAT0000785,47318,0
MIMAT0003880,43815,1
hsa_circ_0003655,124886,0
MIMAT0000529,3496,0
MIMAT0000769,5280343,0
MIMAT0004628,4212,0
MIMAT0015338,3652,0
MIMAT0000162,47289,0
hsa_circ_0008539,6440495,0
MIMAT0002838,442428,0
MIMAT0003461,462382,0
MIMAT0000865,24268,0
hsa_circ_0036399,60953,0
102723465,123865,0
MIMAT0004743,5284373,0
MIMAT0000077,5746,1
MIMAT0000727,3101,0
MIMAT0004677,23939,0
MIMAT0002888,145858,1
MIMAT0015001,47289,0
MIMAT0000781,210332,0
MIMAT0018356,5280961,0
MIMAT0003319,10184653,0
MIMAT0003185,47318,0
MIMAT0000065,43815,1
MIMAT0000087,5641,0
hsa_circ_0075048,5462222,0
hsa_circ_0001490,5951,0
MIMAT0001081,3652,0
MIMAT0001365,74483,0
100874375,31703,0
MIMAT0004577,15951529,0
MIMAT0000796,229455,0
MIMAT0000089,5978,1
hsa_circ_0077216,156413,0
MIMAT0004903,38904,1
MIMAT0019879,2353,0
100507098,164676,0
hsa_circ_0004851,15951529,1
MIMAT0004730,3101,0
2059,38904,0
MIMAT0013984,47318,0
MIMAT0000237,122634,0
MIMAT0000654,6041,0
MIMAT0002174,2767,1
MIMAT0015063,2767,1
MIMAT0001423,60700,0
MIMAT0001796,1110,0
hsa_circ_0085616,30323,0
339192,123631,0
MIMAT0000104,24360,1
MIMAT0004701,446556,0
hsa_circ_0003426,2051,0
MIMAT0003255,446220,0
MIMAT0048134,265237,1
MIMAT0003248,5978,0
MIMAT0015048,30323,0
MIMAT0015076,1548943,0
MIMAT0018361,9576410,0
100996671,6442177,0
MIMAT0000537,5793,0
MIMAT0004550,2767,0
MIMAT0000982,47318,0
MIMAT0000432,5793,1
hsa_circ_0004846,3385,1
MIMAT0000726,5311,1
158381,5280343,0
245,5950,0
MIMAT0004514,445639,0
hsa_circ_0066536,5280427,0
MIMAT0018097,60606,0
MIMAT0011448,667639,0
MIMAT0000794,445154,1
MIMAT0003251,6918289,0
MIMAT0005945,5950,0
MIMAT0000718,122724,0
MIMAT0002824,737139,0
MIMAT0004758,11226684,0
MIMAT0002174,6505803,0
MIMAT0000446,11626560,0
101929423,176870,0
MIMAT0000166,29327,0
100033433,8490,0
MIMAT0001708,24268,1
hsa_circ_0000324,5462222,0
MIMAT0000759,16078949,0
MIMAT0003282,5641,0
MIMAT0019820,3902,0
hsa_circ_0009360,23973,0
MIMAT0001792,9915743,0
hsa_circ_0006392,2520,0
MIMAT0015038,60606,0
221883,442428,0
MIMAT0000262,2907,1
MIMAT0002880,2767,1
MIMAT0004762,5318517,0
MIMAT0004799,138374198,0
MIMAT0007347,5280453,0
MIMAT0007888,3006531,0
hsa_circ_0004954,6057,0
102724246,6167,0
MIMAT0001275,5790,0
546,11556711,0
MIMAT0000433,6115,0
hsa_circ_0075402,261000,0
MIMAT0000432,445580,1
MIMAT0000425,2767,1
101928858,5281614,0
MIMAT0005944,54680783,0
MIMAT0019920,24268,0
MIMAT0000263,5793,1
MIMAT0000872,5816,0
MIMAT0004682,5394,0
100996259,6857599,0
MIMAT0004626,25183872,0
hsa_circ_0075494,3779,0
MIMAT0000435,216326,1
MIMAT0015057,2767,0
MIMAT0001819,5281708,0
MIMAT0004501,23725625,0
MIMAT0000596,445154,0
MIMAT0019807,5280445,0
MIMAT0004810,9898279,0
MIMAT0000863,15625,0
hsa_circ_0007769,216239,0
hsa_circ_0001974,15951529,1
MIMAT0004621,44631912,0
MIMAT0005444,114900,0
hsa_circ_0069997,5206,0
643446,126941,0
102724515,5755,0
MIMAT0000729,9064,0
MIMAT0001631,65110,0
hsa_circ_0003247,15951529,1
MIMAT0000834,636397,0
MIMAT0000644,5284373,0
MIMAT0000375,42611257,0
MIMAT0002835,9898279,0
MIMAT0000237,6037,0
MIMAT0005460,3902,0
MIMAT0004237,5281929,0
MIMAT0007885,5755,0
100505576,24180719,0
MIMAT0018083,1176,0
MIMAT0002817,2767,1
MIMAT0000656,2187,0
MIMAT0001705,9804992,0
hsa_circ_0004964,148124,0
hsa_circ_0002259,10635,0
MIMAT0002873,6918837,0
hsa_circ_0003908,15951529,1
101101772,8029,0
MIMAT0000778,45266826,0
MIMAT0000081,448537,1
MIMAT0000158,2733,0
MIMAT0000367,253602,0
MIMAT0000248,60606,0
MIMAT0000647,3028194,0
MIMAT0000753,444795,1
MIMAT0000076,119307,1
hsa_circ_0003534,123631,0
MIMAT0004577,10184653,0
581,1110,0
hsa_circ_0009004,15951529,1
MIMAT0022692,8029,0
MIMAT0005929,445154,0
MIMAT0003513,2187,0
MIMAT0003479,4943,0
MIMAT0004951,54671203,0
MIMAT0018081,60823,0
MIMAT0000765,145858,1
MIMAT0019887,3007,0
MIMAT0000800,5212,0
MIMAT0000129,11953817,0
MIMAT0019815,3385,1
hsa_circ_0011385,2733,0
hsa_circ_0029345,36314,1
MIMAT0005850,387447,0
hsa_circ_0000102,13089,0
MIMAT0004812,2767,1
MIMAT0003512,3496,0
MIMAT0003317,5281004,0
hsa_circ_0002089,30323,0
MIMAT0000653,60852,0
MIMAT0005929,122724,0
MIMAT0001848,31703,0
MIMAT0005871,5310940,1
hsa_circ_0006935,9949648,0
MIMAT0005824,9915743,0
MIMAT0004953,60750,1
hsa_circ_0000963,285033,0
MIMAT0000861,141643,0
MIMAT0015338,24268,1
MIMAT0000416,5793,1
MIMAT0007348,5035,0
MIMAT0000866,5318517,0
MIMAT0000264,5280795,1
MIMAT0004498,969516,1
MIMAT0002850,141643,0
MIMAT0004612,10635,0
MIMAT0018932,5281811,0
MIMAT0004556,123865,0
hsa_circ_0005087,15951529,1
100506175,3103,0
ENSG00000255237,5280795,0
101929344,25183872,0
MIMAT0015018,11228183,0
MIMAT0004591,6013,0
MIMAT0002060,5280427,0
MIMAT0000726,2767,1
hsa_circ_0015494,15951529,1
hsa_circ_0006156,4158,0
hsa_circ_0000206,164676,0
hsa_circ_0089033,25262965,0
MIMAT0003165,445154,0
MIMAT0004220,2995,0
hsa_circ_0001235,2723601,0
hsa_circ_0002078,451668,0
MIMAT0004739,4946,1
MIMAT0000063,5283344,0
MIMAT0000424,10621,1
MIMAT0003464,443586,1
MIMAT0003155,5943,0
MIMAT0003163,119104,0
MIMAT0003886,38904,0
hsa_circ_0000287,41867,0
MIMAT0004640,24978538,0
hsa_circ_0092315,42611257,0
MIMAT0015136,56842234,0
100288798,6505803,0
MIMAT0018110,442793,0
hsa_circ_0000554,54671203,0
MIMAT0000076,445154,1
MIMAT0004640,5311,0
MIMAT0002806,3488,0
MIMAT0015063,38904,1
hsa_circ_0001278,25183872,0
100133669,46843772,0
MIMAT0000888,72304,0
MIMAT0000026,638278,0
MIMAT0000387,12967,1
MIMAT0000756,36462,1
MIMAT0003340,2520,1
MIMAT0003487,443586,1
MIMAT0018992,712,0
MIMAT0003322,5280951,0
hsa_circ_0048695,445639,0
MIMAT0015097,10184653,0
hsa_circ_0008359,5280453,0
MIMAT0015136,5280343,0
100128054,2236,0
MIMAT0004840,5280795,0
MIMAT0004976,253602,0
100874366,449171,0
MIMAT0001373,46843772,0
MIMAT0015363,11960529,0
MIMAT0000600,5284373,0
MIMAT0018443,2767,1
hsa_circ_0006117,5280896,0
MIMAT0000646,54675776,1
hsa_circ_0026462,5978,0
hsa_circ_0069980,56843276,0
MIMAT0000429,5280427,0
MIMAT0004669,5291,0
hsa_circ_0004703,5755,0
MIMAT0004953,2767,1
hsa_circ_0000676,42611257,0
111216280,60780,0
988,6857599,1
MIMAT0015052,60852,0
MIMAT0016858,41867,0
MIMAT0000801,208908,0
286333,5755,0
MIMAT0000843,5311,0
MIMAT0005907,5978,1
MIMAT0000130,5352624,0
MIMAT0000596,9444,0
MIMAT0000869,171548,0
hsa_circ_0001311,15951529,1
286333,11635763,0
MIMAT0009448,644241,0
hsa_circ_0066874,445154,0
MIMAT0002842,455658,0
101929655,148124,0
MIMAT0002876,2520,1
MIMAT0005917,5538,0
199704,56842234,0
hsa_circ_0089033,5755,0
MIMAT0000772,5793,0
100886964,6106,0
MIMAT0009206,3385,0
MIMAT0003186,47725,0
hsa_circ_0038090,60852,0
MIMAT0002809,1130,0
27242,6857599,1
MIMAT0000267,14888,1
hsa_circ_0003489,4624,0
hsa_circ_0089371,5360373,0
MIMAT0019018,3385,1
MIMAT0000772,9576410,0
MIMAT0015137,6036,0
MIMAT0000099,5284373,1
MIMAT0000861,3779,1
MIMAT0015322,24268,1
MIMAT0018945,5757,0
MIMAT0019953,145858,0
MIMAT0018068,5284616,0
MIMAT0001532,31703,1
MIMAT0001878,123631,0
hsa_circ_0003620,5329102,0
hsa_circ_0001361,10836,0
MIMAT0000725,60700,0
MIMAT0045392,60838,0
101927934,5793,0
hsa_circ_0044556,60198,0
hsa_circ_0000463,448537,0
MIMAT0000644,114900,0
MIMAT0000093,5394,1
MIMAT0017005,24180719,0
MIMAT0000511,444254,0
101927667,261000,0
100129196,3386,0
hsa_circ_0000519,119104,0
hsa_circ_0071196,6918289,0
MIMAT0004577,176870,0
hsa_circ_0006473,3071,0
hsa_circ_0000407,443586,0
MIMAT0002848,2353,0
hsa_circ_0025513,104758,0
MIMAT0000270,969516,1
MIMAT0000238,2051,0
MIMAT0000653,65348,0
MIMAT0000792,56649450,0
100289019,5280343,0
MIMAT0004508,38904,1
MIMAT0000827,24978538,0
100533789,6167,0
MIMAT0000816,5994,0
MIMAT0004738,8029,1
MIMAT0000542,65064,0
MIMAT0015025,5950,0
hsa_circ_0020353,114900,0
MIMAT0002875,8378,1
MIMAT0005871,5291,1
MIMAT0004952,5381226,0
MIMAT0000163,6057,0
MIMAT0001045,5462222,0
hsa_circ_0004315,387447,0
hsa_circ_0000818,3902,0
hsa_circ_0000825,253602,0
hsa_circ_0003695,667639,0
100073347,24180719,0
MIMAT0015343,5283344,0
100996590,5284373,0
MIMAT0000881,5865,0
100316868,6623,0
MIMAT0000617,9826528,1
hsa_circ_0005235,6115,0
MIMAT0003263,4033,0
MIMAT0004498,222528,0
MIMAT0000646,10184653,0
MIMAT0015113,445580,0
MIMAT0000514,460612,0
MIMAT0001876,5035,0
MIMAT0000272,9700,1
MIMAT0005591,1674,0
MIMAT0000515,11707110,0
MIMAT0004883,6505803,0
MIMAT0004841,5280448,0
MIMAT0000582,43815,0
hsa_circ_0040773,25244711,0
MIMAT0004616,9931953,0
MIMAT0001736,123631,0
MIMAT0048133,261000,0
MIMAT0015057,5816,0
MIMAT0004763,5212,0
MIMAT0000076,439530,1
MIMAT0015190,24268,1
MIMAT0004579,5280448,0
MIMAT0004704,141643,0
100652772,5035,0
MIMAT0001268,122724,0
MIMAT0004942,5329102,0
hsa_circ_0001055,16078949,0
MIMAT0001030,5359268,1
MIMAT0015328,5222465,0
MIMAT0000098,31703,1
MIMAT0000443,31703,1
MIMAT0004558,5310940,1
MIMAT0000070,36462,1
MIMAT0002061,13089,0
101929395,667639,0
hsa_circ_0004891,5381226,0
MIMAT0004669,4095,0
hsa_circ_0000038,5943,0
MIMAT0003319,5789,0
MIMAT0001588,9898279,0
MIMAT0000686,3488,1
MIMAT0000281,176870,1
101929120,29327,0
hsa_circ_0004087,1832,0
55370,24180719,0
MIMAT0002844,15,0
MIMAT0001412,3385,1
MIMAT0019719,6167,0
MIMAT0004495,2187,0
MIMAT0019887,3385,1
hsa_circ_0022434,5280453,0
MIMAT0000100,31703,1
MIMAT0000802,3028194,0
MIMAT0004596,6253,0
MIMAT0000425,702,0
MIMAT0001341,31101,0
MIMAT0015363,5757,0
MIMAT0000748,9547215,0
MIMAT0000730,56843276,0
