Raw_ID1,Raw_ID2,label
MIMAT0000231,2767,1
hsa_circ_0001445,148124,0
MIMAT0015195,5280961,0
MIMAT0000092,969516,1
MIMAT0000259,5311,1
MIMAT0000657,114900,0
MIMAT0004623,2733,0
MIMAT0001705,5281811,0
503637,3652,0
MIMAT0011432,6076,0
MIMAT0009201,64971,0
643733,5281811,0
hsa_circ_0006606,5865,0
100132677,53232,0
MIMAT0001545,712,1
MIMAT0026739,36314,0
hsa_circ_0048232,31101,0
MIMAT0019814,3103,0
MIMAT0000128,13342,0
MIMAT0001791,446220,0
MIMAT0014990,3657,0
MIMAT0002807,47936,0
MIMAT0003374,13089,0
MIMAT0000783,2236,1
hsa_circ_0017449,60838,0
MIMAT0003289,444732,1
101929395,14888,0
115804232,10184653,0
MIMAT0005280,31101,0
401898,5281708,0
MIMAT0005950,14403,0
MIMAT0013982,25262965,0
MIMAT0000514,124886,0
MIMAT0000854,6440495,1
MIMAT0000247,60750,0
MIMAT0000746,3821,0
MIMAT0000813,15,0
hsa_circ_0009594,74483,0
MIMAT0005828,1673,0
100507006,5280896,0
hsa_circ_0004315,8029,0
MIMAT0000318,122724,1
hsa_circ_0088128,13089,0
100505832,5212,0
MIMAT0000446,11228183,0
MIMAT0001830,5394,0
101929023,5394,1
MIMAT0015140,38904,0
MIMAT0000220,11433190,0
hsa_circ_0033144,208908,0
100506046,2236,0
hsa_circ_0001204,31101,0
MIMAT0003234,31703,1
MIMAT0019738,28486,0
MIMAT0004971,60750,1
MIMAT0003499,15625,0
101060524,5280448,0
619455,3385,0
MIMAT0000093,36462,1
10984,56649450,0
MIMAT0004671,64971,0
MIMAT0003321,31703,1
MIMAT0000651,5381226,0
MIMAT0015035,31703,0
MIMAT0004646,5951,0
MIMAT0015057,4624,0
100885779,60750,1
MIMAT0004870,5352624,0
MIMAT0015026,36314,1
MIMAT0005523,54670067,0
255812,156413,0
hsa_circ_0026349,21109,0
MIMAT0001771,24360,0
MIMAT0000435,36314,1
MIMAT0004796,3062316,0
101927642,24180719,0
MIMAT0000707,6167,0
MIMAT0003315,1983,0
MIMAT0015077,14888,0
hsa_circ_0042359,104746,0
hsa_circ_0008554,6857599,0
MIMAT0002881,6115,0
hsa_circ_0068458,5035,0
MIMAT0018071,2767,1
MIMAT0003490,5352624,0
MIMAT0015193,5538,0
101928674,2995,0
MIMAT0004883,31401,0
hsa_circ_0062610,30323,0
MIMAT0015173,6197,0
415056,5394,1
hsa_circ_0074806,54680783,0
MIMAT0000457,2578,0
MIMAT0018071,3062316,0
101929152,77999,0
MIMAT0005456,45266826,0
100505648,5212,0
MIMAT0000822,443586,0
MIMAT0007864,23939,0
hsa_circ_0060733,2375,0
55370,91820602,0
MIMAT0002870,5793,1
MIMAT0000667,1983,0
101927034,5743,1
MIMAT0000857,4946,1
100240735,5943,0
MIMAT0001389,25227436,0
MIMAT0000061,24978538,0
MIMAT0003882,2187,0
MIMAT0019059,11226684,0
MIMAT0012734,5394,0
MIMAT0005460,3961,0
MIMAT0000373,5757,0
MIMAT0001701,24268,1
hsa_circ_0042459,60750,0
hsa_circ_0002782,9931953,0
MIMAT0015066,3385,1
100861402,6468,0
MIMAT0000618,54675776,0
100652772,6197,0
hsa_circ_0008087,3121,0
MIMAT0018932,3385,1
101928978,56843276,0
MIMAT0004189,443586,1
MIMAT0000890,5743,0
MIMAT0004954,544,0
hsa_circ_0071196,2520,0
MIMAT0000765,135403648,1
MIMAT0000263,2907,0
100874284,36462,0
MIMAT0000074,31703,1
MIMAT0017983,442793,0
100750225,448013,0
hsa_circ_0000285,790,0
hsa_circ_0006862,3019,0
101927932,3121,0
MIMAT0000064,444795,1
MIMAT0000020,5743,0
MIMAT0004920,24288,0
MIMAT0001806,119307,0
55647,31401,0
hsa_circ_0000549,9826528,0
MIMAT0003193,5281811,0
MIMAT0011161,119307,1
MIMAT0015043,261004,0
MIMAT0007884,7222,0
hsa_circ_0071210,1176,0
MIMAT0003256,60823,0
100287639,439530,0
hsa_circ_0040603,444254,0
hsa_circ_0001874,119104,0
MIMAT0002829,47725,0
MIMAT0000062,5291,1
hsa_circ_0005210,5950,0
8452,123865,0
MIMAT0000025,89594,1
hsa_circ_0044556,31401,0
MIMAT0000084,13342,1
MIMAT0000690,13089,0
MIMAT0004797,5281929,0
MIMAT0003472,47289,0
101928517,4641,0
hsa_circ_0000516,13089,0
hsa_circ_0068563,2520,0
MIMAT0003313,5281811,0
hsa_circ_0008394,2187,0
MIMAT0003227,171548,0
100289178,5288209,0
MIMAT0004767,1130,0
MIMAT0019919,5288826,0
MIMAT0000103,2375,1
MIMAT0000222,54670067,0
100421746,156413,0
100073347,77999,0
hsa_circ_0002669,3220,0
hsa_circ_0022434,2767,0
MIMAT0000565,122724,0
MIMAT0019972,119307,0
100874131,91820602,0
MIMAT0000568,123865,0
MIMAT0019850,5978,1
102724927,5394,1
102724571,5743,0
MIMAT0003180,10621,1
MIMAT0000632,138374198,0
9774,2578,0
MIMAT0000432,93004,0
1591,2995,0
646024,5394,1
8454,285033,0
MIMAT0000982,6115,0
MIMAT0000258,5997,0
MIMAT0000446,5035,0
MIMAT0003182,4091,0
hsa_circ_0002971,3071,0
55370,60823,0
100129291,445580,0
MIMAT0019772,3386,0
344595,4641,0
MIMAT0000646,5284583,0
MIMAT0000074,6253,0
MIMAT0000374,16078949,1
MIMAT0005837,5951,0
MIMAT0004812,5222465,0
hsa_circ_0059665,261004,0
100507099,5394,1
MIMAT0015323,24268,1
11080,5280951,0
MIMAT0009451,91820602,0
MIMAT0003308,6623,1
hsa_circ_0007146,449171,0
MIMAT0023623,9576410,0
100873940,2236,0
MIMAT0000763,36314,1
MIMAT0001775,23725625,0
MIMAT0004595,3121,0
hsa_circ_0000760,2578,0
MIMAT0000143,11228183,0
100506175,24288,0
MIMAT0000903,2236,1
MIMAT0000617,176870,1
100506866,16132265,0
MIMAT0016909,5641,0
MIMAT0000573,2236,1
hsa_circ_0001849,441074,0
MIMAT0000666,6041,0
654433,44631912,0
MIMAT0003475,439260,0
727896,41867,0
MIMAT0015171,5280360,0
MIMAT0004216,44631912,0
MIMAT0000763,5310940,1
MIMAT0019864,3385,1
hsa_circ_0056790,1832,0
100861402,65015,0
101926964,657237,0
MIMAT0000274,208908,1
MIMAT0000529,3345,0
MIMAT0000831,462382,0
MIMAT0000424,65064,0
MIMAT0003211,8378,0
MIMAT0005823,5950,0
hsa_circ_0042444,2051,0
MIMAT0005301,24759,0
MIMAT0000416,784,1
MIMAT0015072,737139,0
100506126,442972,0
100996301,14888,0
MIMAT0003477,108065,1
MIMAT0019886,455658,0
MIMAT0000177,5283344,0
MIMAT0003379,5743,1
MIMAT0001631,141643,0
MIMAT0005898,3397,0
MIMAT0015340,5394,0
hsa_circ_0004870,9915743,0
hsa_circ_0076251,3019,0
hsa_circ_0008817,448537,0
hsa_circ_0003484,6036,0
MIMAT0001848,44631912,0
MIMAT0002811,5283344,1
MIMAT0000821,5291,0
MIMAT0002863,54454,0
MIMAT0004567,5394,1
MIMAT0001538,13089,1
MIMAT0004810,5978,1
MIMAT0003251,4946,0
hsa_circ_0030999,5283344,0
MIMAT0000626,60780,0
MIMAT0000369,451668,0
MIMAT0005942,3385,1
653190,222528,0
MIMAT0002940,5318517,0
MIMAT0004782,3488,0
hsa_circ_0058361,54680783,0
hsa_circ_0036391,1110,0
hsa_circ_0008771,2187,0
MIMAT0005592,122724,0
MIMAT0000771,5865,0
MIMAT0002883,445580,0
105374631,60838,0
MIMAT0001637,6410,1
hsa_circ_0001887,6623,0
MIMAT0004586,3488,0
MIMAT0003764,2336,0
MIMAT0000009,89594,1
6101,5881,0
MIMAT0000232,47936,0
hsa_circ_0000040,9804992,0
MIMAT0000077,451668,1
hsa_circ_0062163,148124,0
MIMAT0004567,5997,0
54838,138374198,0
MIMAT0000802,261004,0
MIMAT0000073,38904,1
hsa_circ_0000861,969516,0
MIMAT0000207,11707110,0
hsa_circ_0000907,9898279,0
MIMAT0004790,5538,0
MIMAT0015000,71496458,0
MIMAT0004676,5816,1
MIMAT0003295,5280360,0
hsa_circ_0087564,5280427,0
MIMAT0003338,4943,0
MIMAT0000258,5538,0
MIMAT0019021,1674,0
hsa_circ_0032825,5394,0
MIMAT0000821,689043,0
MIMAT0003461,210332,1
MIMAT0004937,5743,0
MIMAT0002877,3902,0
100507629,6013,0
hsa_circ_0061346,10836,0
MIMAT0000659,6410,1
hsa_circ_0002755,444795,0
MIMAT0000418,5280795,0
MIMAT0000805,5381226,0
hsa_circ_0011462,5280795,0
MIMAT0000563,64971,0
MIMAT0000371,448013,0
MIMAT0004972,3062316,0
MIMAT0000523,10621,0
100499467,122724,0
MIMAT0001267,5865,0
MIMAT0003244,5793,1
MIMAT0004855,3019,0
MIMAT0004567,11226684,0
MIMAT0005589,2733,0
MIMAT0004602,108065,0
hsa_circ_0040466,21109,0
hsa_circ_0061107,455658,0
MIMAT0005908,54454,0
MIMAT0001648,23725625,0
55545,6115,0
MIMAT0014002,9931953,0
MIMAT0000824,2236,1
MIMAT0003159,176870,0
hsa_circ_0041523,702,0
MIMAT0000086,2520,1
MIMAT0000659,9064,1
MIMAT0005939,702,0
hsa_circ_0066874,36462,0
MIMAT0048133,65064,0
hsa_circ_0079385,6468,0
MIMAT0000211,24978538,0
51427,462382,0
MIMAT0019756,3117,0
MIMAT0019838,2995,0
MIMAT0006765,3385,1
hsa_circ_0000673,6076,0
MIMAT0000595,1674,0
503637,3345,0
MIMAT0000566,5283344,0
hsa_circ_0004368,9576410,0
MIMAT0003112,11953817,0
101928161,5280360,0
MIMAT0000588,44259,0
100287616,3028194,0
hsa_circ_0004083,65348,0
hsa_circ_0003489,737139,0
100499489,5394,1
MIMAT0001637,448013,0
MIMAT0022834,148124,0
MIMAT0003470,2375,0
MIMAT0002861,11626560,0
MIMAT0000264,9915743,0
MIMAT0003333,6036,0
MIMAT0000817,5743,1
MIMAT0016913,387447,0
724087,5394,1
MIMAT0003888,2662,0
MIMAT0015041,4091,0
MIMAT0003219,6410,0
MIMAT0000078,15625,0
hsa_circ_0001372,3821,0
MIMAT0004542,31401,0
MIMAT0001536,97226,1
286827,65064,0
401898,5394,1
MIMAT0003496,442428,1
MIMAT0001705,451668,0
MIMAT0000706,24288,0
MIMAT0000009,9547215,0
MIMAT0000773,6036,0
MIMAT0002873,2520,1
101928495,49803145,0
MIMAT0001037,5284616,0
hsa_circ_0025202,104746,0
hsa_circ_0072567,126941,0
MIMAT0004810,2520,1
100506697,667639,0
MIMAT0002821,444732,1
hsa_circ_0026143,145858,0
101929660,5394,1
MIMAT0001080,176870,0
MIMAT0003228,6037,0
MIMAT0018085,6279,0
MIMAT0000205,5281929,1
100132923,5360373,0
MIMAT0005315,44631912,0
MIMAT0001771,6918837,0
MIMAT0004565,5288826,0
727896,5790,0
MIMAT0003513,21109,0
hsa_circ_0000285,5206,0
MIMAT0000136,5311,0
MIMAT0000772,60750,1
MIMAT0000429,712,1
MIMAT0000238,47289,0
MIMAT0004585,16078949,0
MIMAT0002175,5284616,0
MIMAT0015156,13089,0
MIMAT0003249,2733526,0
106481742,3763,0
100144597,60953,0
MIMAT0015007,222528,0
MIMAT0000210,16741,1
hsa_circ_0000339,3071,0
MIMAT0004237,737139,0
MIMAT0004704,10184653,0
MIMAT0015165,9576410,0
MIMAT0005589,6037,0
100270746,74483,0
MIMAT0003321,4624,0
503637,3385,0
MIMAT0000603,4158,0
MIMAT0004515,108065,0
MIMAT0019337,3028194,0
MIMAT0004928,445639,0
MIMAT0005904,37542,0
MIMAT0000298,229455,0
MIMAT0004945,2907,0
101929023,3821,0
hsa_circ_0001721,5381226,0
MIMAT0004798,108065,0
MIMAT0001732,7222,0
MIMAT0005922,42113,0
MIMAT0002857,5281614,0
MIMAT0000607,5743,1
MIMAT0003322,4212,0
MIMAT0004956,114900,0
hsa_circ_0008621,91466,0
MIMAT0004639,5881,0
MIMAT0000372,77999,0
MIMAT0000723,60750,1
MIMAT0004861,13089,0
MIMAT0012735,4829,0
MIMAT0000222,5743,0
hsa_circ_0090328,1548943,0
100506860,5394,1
hsa_circ_0074595,104842,0
hsa_circ_0065384,229455,0
MIMAT0003167,210332,1
hsa_circ_0001329,9547215,0
6615,65348,0
MIMAT0004555,3385,1
728374,89594,0
MIMAT0001797,54670067,0
hsa_circ_0007117,985,0
hsa_circ_0000008,47936,0
hsa_circ_0033144,2723601,0
MIMAT0003223,2187,0
101060524,5361,0
MIMAT0000450,5280453,0
MIMAT0005943,969516,0
hsa_circ_0052154,6440495,0
MIMAT0005922,119307,1
hsa_circ_0047663,23725625,0
MIMAT0000085,119307,1
MIMAT0000648,65110,0
MIMAT0019850,54675776,0
hsa_circ_0001821,9826528,0
MIMAT0000123,119307,0
101928168,31703,0
MIMAT0004531,4641,0
MIMAT0019903,3385,1
MIMAT0000133,24759,0
2059,7222,0
MIMAT0001830,108065,0
MIMAT0002854,2767,1
101928517,3229,0
MIMAT0015348,36462,0
MIMAT0001339,448537,1
hsa_circ_0058191,5035,0
MIMAT0000521,6505803,0
MIMAT0001288,42890,0
MIMAT0000510,24180719,1
MIMAT0002848,3496,0
MIMAT0013802,5757,0
MIMAT0001780,5381226,0
MIMAT0000070,5394,1
MIMAT0003731,11228183,0
MIMAT0004798,222528,0
MIMAT0003898,31401,1
MIMAT0003727,737139,0
MIMAT0004901,10621,1
MIMAT0002868,60750,0
hsa_circ_0062545,60953,0
MIMAT0000217,442428,1
MIMAT0026605,2767,0
MIMAT0004825,442972,0
hsa_circ_0003643,5222465,0
MIMAT0003251,3385,0
MIMAT0000095,31401,0
MIMAT0005860,97226,0
hsa_circ_0017485,6037,0
MIMAT0004280,47936,0
hsa_circ_0001811,2723601,0
102723465,4091,0
hsa_circ_0011298,448537,0
MIMAT0000265,6857599,1
hsa_circ_0000773,15951529,1
hsa_circ_0007275,10184653,0
100874095,141643,0
MIMAT0004826,444795,0
hsa_circ_0032825,24497,0
MIMAT0003309,31703,1
hsa_circ_0005004,53232,0
MIMAT0018080,3006531,0
MIMAT0000833,5978,0
MIMAT0000127,5943,1
MIMAT0003210,3821,0
103344926,216345,0
MIMAT0001800,16132265,0
641518,3657,0
MIMAT0000069,2767,1
MIMAT0004588,3385,1
hsa_circ_0017643,5283344,0
MIMAT0000770,15939,0
MIMAT0001635,15,0
MIMAT0015344,4091,0
MIMAT0007892,5746,1
MIMAT0004569,261004,0
MIMAT0000814,3062316,0
6866,60606,0
MIMAT0001339,141643,0
MIMAT0003307,5281929,0
MIMAT0004916,4624,0
hsa_circ_0049356,1207,0
MIMAT0000747,5280360,0
MIMAT0003240,5280896,0
MIMAT0000779,56842234,0
MIMAT0018081,9826528,0
hsa_circ_0070098,11556711,0
MIMAT0002873,60700,1
MIMAT0003238,13089,0
23015,6253,0
MIMAT0001777,9949648,0
MIMAT0012823,216239,0
MIMAT0019740,969516,0
MIMAT0000436,41867,0
MIMAT0004773,124886,0
hsa_circ_0065384,104741,0
MIMAT0000730,47936,0
MIMAT0003728,216326,0
285548,9700,0
100133311,5394,1
hsa_circ_0029426,9898279,0
hsa_circ_0079163,9444,0
hsa_circ_0008016,6037,0
MIMAT0019879,114900,0
MIMAT0005307,790,0
MIMAT0000820,10836,0
545,2767,0
MIMAT0000269,5291,1
MIMAT0001273,638278,0
100507334,443586,0
MIMAT0000104,5459308,0
MIMAT0000318,5978,1
1407,387447,0
MIMAT0002810,444732,1
hsa_circ_0006941,441074,0
MIMAT0004841,6857599,0
MIMAT0004773,60198,0
hsa_circ_0075494,5757,0
MIMAT0000846,8029,1
MIMAT0003290,790,0
hsa_circ_0068462,3386,0
MIMAT0000726,10635,0
MIMAT0001028,156413,0
64859,2767,1
101927667,441074,0
MIMAT0005318,3103,0
hsa_circ_0002955,9826528,0
MIMAT0004515,3385,1
MIMAT0000457,442428,1
MIMAT0004562,2767,1
103344926,448013,0
hsa_circ_0000255,2051,0
654433,451668,0
MIMAT0005929,60198,0
MIMAT0000218,210332,1
MIMAT0005285,5280445,0
MIMAT0000564,17754356,0
100652997,176870,0
MIMAT0000752,24180719,1
MIMAT0000649,65015,0
MIMAT0002812,11556711,0
MIMAT0000062,5757,1
100507334,5310940,0
MIMAT0019963,638278,0
MIMAT0000798,24268,0
hsa_circ_0061346,5757,0
hsa_circ_0028861,5394,0
100133669,5361,0
MIMAT0019934,222757,0
MIMAT0019807,11960529,0
646405,46843772,0
hsa_circ_0005210,23939,0
MIMAT0004957,5310940,1
MIMAT0004631,16741,0
MIMAT0000246,9949648,0
MIMAT0005439,65110,0
MIMAT0001807,65064,0
MIMAT0000089,36462,1
MIMAT0005880,5757,0
hsa_circ_0047663,784,0
MIMAT0003209,5950,0
hsa_circ_0086779,969516,0
MIMAT0003281,6037,0
MIMAT0000278,12967,0
MIMAT0001706,222757,0
MIMAT0000536,5284616,1
MIMAT0001708,2244,0
MIMAT0004933,10621,1
MIMAT0015156,9915743,0
MIMAT0004902,4943,0
727896,3488,0
MIMAT0001700,162282,0
55165,5460341,0
25850,60823,0
MIMAT0000736,5994,0
MIMAT0000280,6410,0
MIMAT0000149,36314,0
hsa_circ_0088059,3690,0
643827,156413,0
441666,5394,1
hsa_circ_0000510,4091,0
MIMAT0001635,5280343,0
MIMAT0003299,104746,0
hsa_circ_0077007,11433190,0
MIMAT0003127,12967,1
MIMAT0003782,5280795,0
MIMAT0005442,60838,0
101928509,104758,0
MIMAT0000610,636397,0
MIMAT0003235,164676,0
MIMAT0000252,123631,1
MIMAT0000196,5281929,1
MIMAT0001079,6057,0
101929147,5394,1
MIMAT0000650,16078949,1
MIMAT0003479,6057,0
MIMAT0000123,445858,1
MIMAT0015140,5755,0
MIMAT0015083,123631,0
hsa_circ_0008952,5959,0
MIMAT0031893,65110,0
hsa_circ_0008910,15951529,1
5654,16741,0
MIMAT0005315,162282,0
MIMAT0000671,5943,0
101928931,712,0
MIMAT0000706,2733526,1
hsa_circ_0045219,11953817,0
MIMAT0014996,10621,0
MIMAT0004519,9700,0
MIMAT0019934,6167,0
hsa_circ_0042459,42611257,0
MIMAT0000690,91820602,1
MIMAT0001420,56842234,0
hsa_circ_0036391,10184653,0
hsa_circ_0006884,5280360,0
100874343,3062316,0
MIMAT0015326,60780,0
MIMAT0003380,5318517,0
MIMAT0004911,2051,0
hsa_circ_0065384,9949648,0
MIMAT0001863,5538,0
MIMAT0000381,5288826,0
724087,253602,0
MIMAT0003244,28486,0
MIMAT0000455,9915743,0
MIMAT0001700,148124,0
MIMAT0001081,442428,1
MIMAT0000218,10621,1
MIMAT0000530,448013,0
hsa_circ_0031288,5959,0
29940,12967,0
MIMAT0000245,31703,1
1281,1207,0
hsa_circ_0035482,3386,0
MIMAT0005591,2907,0
hsa_circ_0022392,3690,0
MIMAT0000233,5284583,0
MIMAT0018068,24268,0
100874043,53232,0
hsa_circ_0011298,36314,1
MIMAT0002869,3385,1
MIMAT0000318,36462,1
MIMAT0000774,3007,0
MIMAT0000510,5291,1
MIMAT0005794,56843276,0
101928674,5394,1
hsa_circ_0001386,123865,0
619455,6041,0
MIMAT0000786,5310940,0
MIMAT0000747,5206,0
MIMAT0002811,6041,0
hsa_circ_0072904,5538,0
hsa_circ_0008494,5789,0
MIMAT0003388,9064,1
hsa_circ_0007250,10184653,0
MIMAT0000724,108065,0
100287498,23725625,0
MIMAT0004560,5280795,0
MIMAT0015079,1176,0
hsa_circ_0087234,15625,0
MIMAT0014028,3397,0
MIMAT0000414,5951,0
hsa_circ_0002761,387447,0
MIMAT0002877,36314,1
MIMAT0005847,11635763,0
MIMAT0003176,5459308,0
hsa_circ_0025506,5281929,0
MIMAT0003270,5959,0
MIMAT0000707,15951529,0
MIMAT0004784,9547215,0
MIMAT0014022,4212,0
MIMAT0015068,5755,0
hsa_circ_0006004,446556,0
MIMAT0000087,6857599,1
7040,16132265,0
5889,5288826,0
MIMAT0026620,5073,0
MIMAT0000678,49803145,0
MIMAT0000588,5994,0
MIMAT0000433,107985,1
MIMAT0015022,56842234,0
hsa_circ_0018722,3763,0
650226,60198,0
MIMAT0005794,969516,0
MIMAT0001629,60750,1
MIMAT0016925,6089,0
hsa_circ_0017695,60750,0
100499489,25183872,0
MIMAT0003728,455658,0
MIMAT0001797,5280360,0
hsa_circ_0009792,54670067,0
105379054,216326,0
hsa_circ_0002955,24288,0
100507257,4095,0
MIMAT0000141,445580,0
MIMAT0005868,17754356,0
MIMAT0000539,6468,0
MIMAT0005327,5743,1
MIMAT0000435,123865,1
hsa_circ_0057105,176870,0
MIMAT0001635,638278,0
MIMAT0004671,71496458,0
MIMAT0004929,5746,0
hsa_circ_0047253,452548,0
MIMAT0015378,5959,0
MIMAT0005792,73581,0
MIMAT0000603,38904,0
MIMAT0001837,16197265,0
hsa_circ_0002089,124886,0
27303,6197,0
hsa_circ_0063329,3496,0
103344926,9064,0
MIMAT0000789,9915743,0
101929645,3652,0
MIMAT0004236,443586,1
4976,6918837,0
MIMAT0004496,60700,1
MIMAT0003161,5997,0
MIMAT0002825,5793,1
MIMAT0000085,2520,1
hsa_circ_0075320,60823,0
MIMAT0000820,176870,0
MIMAT0003310,9576410,0
MIMAT0011160,3385,1
MIMAT0000259,23725625,1
MIMAT0003295,2520,0
100996570,5329102,0
hsa_circ_0067352,2244,0
MIMAT0005891,5291,0
MIMAT0004586,442428,0
MIMAT0004945,54454,0
hsa_circ_0022382,9826528,0
MIMAT0000385,455658,0
MIMAT0003159,8490,0
MIMAT0016909,544,0
MIMAT0000650,6057,0
MIMAT0000255,2767,1
MIMAT0000076,123596,0
hsa_circ_0009577,1674,0
100132529,36462,0
MIMAT0003250,5460341,0
MIMAT0003263,5310940,1
100126799,5281929,0
hsa_circ_0000872,5881,0
100033418,171548,0
hsa_circ_0042359,2995,0
100616668,60606,0
MIMAT0004700,444732,0
MIMAT0003193,5288826,0
MIMAT0003752,4624,0
MIMAT0015318,2244,0
MIMAT0000540,638278,0
hsa_circ_0005164,6918837,0
MIMAT0000415,2520,1
MIMAT0002819,5280448,0
MIMAT0015018,9826528,0
MIMAT0001625,15951529,0
MIMAT0000659,3220,0
MIMAT0000824,638278,0
100506881,9804992,0
MIMAT0019848,5462222,0
MIMAT0005625,6505803,0
8454,8490,0
hsa_circ_0000915,36314,0
MIMAT0004828,74483,0
101929152,123631,0
MIMAT0002811,60750,1
hsa_circ_0076100,452548,0
MIMAT0018179,97226,1
MIMAT0000426,5206,0
MIMAT0000883,3652,0
hsa_circ_0001851,6057,0
MIMAT0001820,3006531,0
MIMAT0005794,123631,0
hsa_circ_0086474,15951529,1
hsa_circ_0092289,47936,0
646405,3961,0
728207,13342,0
646024,14888,0
572,6106,0
MIMAT0000121,6468,0
MIMAT0004450,3657,0
100533789,439530,0
MIMAT0000830,89594,1
MIMAT0000646,4091,1
MIMAT0003243,6440495,0
MIMAT0003727,11228183,0
hsa_circ_0000255,46843772,0
MIMAT0001819,74483,1
MIMAT0001863,74483,1
MIMAT0005945,42611257,0
hsa_circ_0023255,208908,0
MIMAT0004667,5462222,0
105372147,16741,0
MIMAT0005951,60750,1
MIMAT0000680,5073,0
100506175,10635,0
MIMAT0002844,3071,0
hsa_circ_0086694,2907,0
MIMAT0004928,3385,1
hsa_circ_0033149,135403648,0
MIMAT0000080,8490,0
MIMAT0001331,3028194,0
645323,216345,0
338758,5394,1
MIMAT0003225,9949648,0
MIMAT0000065,5291,1
hsa_circ_0005528,11707110,0
MIMAT0000248,37542,0
MIMAT0004958,164676,0
MIMAT0000158,104746,0
MIMAT0005928,5280951,0
hsa_circ_0030162,3220,0
MIMAT0003202,689043,0
MIMAT0000756,5359268,0
hsa_circ_0074806,5212,0
101928492,24821094,0
MIMAT0019854,442428,0
MIMAT0002807,2520,1
hsa_circ_0084021,5035,0
MIMAT0002876,265237,0
MIMAT0019920,2662,0
MIMAT0002882,1673,0
162632,8378,0
100286844,123631,0
2059,6857599,1
MIMAT0017134,44259,0
MIMAT0004802,31703,1
MIMAT0003236,3117,0
29128,5282350,0
MIMAT0019021,60750,1
MIMAT0000069,3385,1
MIMAT0007347,896,0
hsa_circ_0025135,42890,0
389641,544,0
MIMAT0019721,108065,0
MIMAT0007892,2767,1
MIMAT0001761,636397,0
hsa_circ_0002060,60838,0
MIMAT0019037,8378,0
MIMAT0003385,2353,0
MIMAT0005881,5281929,0
MIMAT0000567,5280896,0
MIMAT0003389,5757,1
MIMAT0003265,5280896,0
MIMAT0012823,1130,0
654433,261004,0
100996671,5394,1
MIMAT0003885,253602,0
MIMAT0004284,31101,0
MIMAT0000232,3229,1
hsa_circ_0059910,4946,0
MIMAT0000229,3386,0
MIMAT0001267,222528,0
MIMAT0003202,29327,0
MIMAT0000605,16078949,1
MIMAT0018982,444732,0
MIMAT0005459,644241,0
MIMAT0000082,60838,0
MIMAT0017017,3902,0
hsa_circ_0008337,3763,0
MIMAT0000369,49803145,0
100287498,65348,0
MIMAT0000025,445434,0
MIMAT0009196,265237,0
hsa_circ_0000042,5816,0
MIMAT0000548,6036,1
hsa_circ_0080975,5359268,0
hsa_circ_0091894,47725,0
MIMAT0002840,31401,0
MIMAT0019075,5212,0
MIMAT0001707,60606,0
MIMAT0002838,162282,0
hsa_circ_0001372,5757,0
MIMAT0005788,2767,0
101927282,44259,0
MIMAT0000891,5310940,0
MIMAT0000231,60780,1
MIMAT0000256,657237,1
101927477,2187,0
MIMAT0000097,74483,0
MIMAT0004531,443586,1
MIMAT0003340,5793,1
MIMAT0004985,5462222,0
MIMAT0005867,16741,0
101928931,176870,0
MIMAT0000415,2767,1
MIMAT0015038,36314,1
hsa_circ_0025135,60198,0
103344930,5284373,0
104355136,5997,0
hsa_circ_0001296,5959,0
MIMAT0000080,5288826,1
MIMAT0015144,24268,1
hsa_circ_0001874,3779,0
441307,6036,0
MIMAT0018002,104758,0
hsa_circ_0017695,387447,0
MIMAT0000545,8490,1
MIMAT0003302,3220,1
hsa_circ_0072837,43815,0
MIMAT0004923,36314,1
MIMAT0000082,24759,0
MIMAT0018091,444795,0
MIMAT0003256,24268,0
MIMAT0000259,91820602,1
hsa_circ_0036054,36314,1
650226,47318,0
MIMAT0000704,6279,0
MIMAT0004762,5793,1
hsa_circ_0001572,5950,0
hsa_circ_0003489,15951529,1
MIMAT0001784,31101,0
642633,24288,0
MIMAT0000084,712,1
10988,16132265,0
hsa_circ_0001355,15951529,1
MIMAT0000278,208908,1
MIMAT0004562,11556711,0
hsa_circ_0001449,60750,0
hsa_circ_0005087,3117,0
hsa_circ_0089033,119307,0
100287082,638278,0
MIMAT0004621,443586,1
hsa_circ_0077007,164676,0
MIMAT0005591,3229,0
MIMAT0003208,5943,1
MIMAT0000736,2375,1
MIMAT0004942,8490,1
MIMAT0015166,5994,0
MIMAT0015097,3902,0
hsa_circ_0032154,71496458,0
MIMAT0000803,4829,1
MIMAT0004848,253602,0
hsa_circ_0075494,5994,0
hsa_circ_0022963,2336,0
MIMAT0003727,222528,0
hsa_circ_0004083,2244,0
100506783,73581,0
1832,145858,0
MIMAT0000719,2520,1
MIMAT0000098,5310940,1
MIMAT0000773,5073,1
hsa_circ_0011245,5978,0
hsa_circ_0086694,11960529,0
hsa_circ_0004368,1175,0
545,16132265,0
MIMAT0000799,5381226,0
MIMAT0005577,145858,0
MIMAT0000073,36314,1
MIMAT0018188,65348,0
100499405,17754356,0
MIMAT0000222,5978,0
MIMAT0005791,8490,0
MIMAT0003317,3101,0
MIMAT0000795,49803145,0
100652772,145858,0
MIMAT0001773,74483,1
MIMAT0019713,8378,0
MIMAT0000727,108065,1
100874392,5394,1
100128675,445580,0
7040,60953,0
MIMAT0000747,11626560,0
MIMAT0005943,65110,0
MIMAT0005951,443586,0
MIMAT0015320,11635763,0
