RNAInterID,Interactor1.Symbol,Category1,Species1,Interactor2.Symbol,Category2,Species2,Raw_ID1,Raw_ID2,score,strong,weak,predict
RC00007740,hsa-miR-1293,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0005883,5310940,0.4114,Western blot//qPCR,Microarray,
RC00007671,hsa-miR-1296-5p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0005794,36314,0.3054,qRT-PCR,,
RC00007742,hsa-miR-1297,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0005886,2767,0.3123,MTS assay,Microarray,
RC00007743,hsa-miR-1297,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0005886,5310940,0.4114,Western blot//qPCR,Microarray,
RC00007744,hsa-miR-1299,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0005887,2767,0.3113,qPCR,Microarray,
RC00007748,hsa-miR-1299,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0005887,5310940,0.4114,Western blot//qPCR,Microarray,
RC00007746,hsa-miR-1299,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0005887,60750,0.3106,qRT-PCR//Luciferase reporter assay,Microarray,
RC00007676,hsa-miR-1301-3p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0005797,5310940,0.4114,Western blot//qPCR,Microarray,
RC00007750,hsa-miR-1303,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0005891,5310940,0.4114,Western blot//qPCR,Microarray,
RC00007752,hsa-miR-1304-5p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0005892,3385,0.3223,RT-PCR,Microarray,
RC00007751,hsa-miR-1304-5p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0005892,2767,0.229,RT-PCR,Microarray,
RC00007753,hsa-miR-1304-5p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0005892,5310940,0.4114,Western blot//qPCR,Microarray,
RC00007859,hsa-miR-1306-3p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0005950,5310940,0.4114,Western blot//qPCR,Microarray,
RC00007861,hsa-miR-1307-3p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0005951,3385,0.3109,qRT-PCR,Microarray,
RC00007862,hsa-miR-1307-3p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0005951,60750,0.3109,qRT-PCR,Microarray,
RC00002681,hsa-miR-130a-3p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000425,3385,0.4198,qRT-PCR,Microarray,
RC00002678,hsa-miR-130a-3p,miRNA,Homo sapiens,Benzene,compound,,MIMAT0000425,241,0.2287,qPCR,Microarray,
RC00002680,hsa-miR-130a-3p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000425,2767,0.7195,qRT-PCR//qPCR//SYBR green qPCR//MTT assay//RT-PCR//Northern blot//MTS assay,Microarray,
RC00002691,hsa-miR-130a-3p,miRNA,Homo sapiens,Dasatinib,compound,,MIMAT0000425,3062316,0.341,qRT-PCR,,
RC00002684,hsa-miR-130a-3p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000425,31703,0.4426,qRT-PCR//Western blot//RT-PCR,Microarray,
RC00002692,hsa-miR-130a-3p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0000425,5310940,0.4775,qRT-PCR//Western blot//qPCR,Microarray,
RC00002687,hsa-miR-130a-3p,miRNA,Homo sapiens,Gefitinib,compound,,MIMAT0000425,123631,0.5786,qRT-PCR//qPCR,Microarray,
RC00002686,hsa-miR-130a-3p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000425,60750,0.5698,qRT-PCR//qPCR,Microarray,
RC00002682,hsa-miR-130a-3p,miRNA,Homo sapiens,Imatinib,compound,,MIMAT0000425,5291,0.3462,SYBR green qPCR,Microarray,
RC00002685,hsa-miR-130a-3p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000425,36314,0.604,TaqMan miRNA assay//qRT-PCR//qPCR//Northern blot//Luciferase reporter assay,Microarray,
RC00002689,hsa-miR-130a-3p,miRNA,Homo sapiens,Sorafenib,compound,,MIMAT0000425,216239,0.4109,qRT-PCR//Luciferase reporter assay,Microarray,
RC00006933,hsa-miR-130a-5p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0004593,3385,0.3109,qRT-PCR,,
RC00006934,hsa-miR-130a-5p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0004593,5310940,0.3109,qRT-PCR,,
RC00003986,hsa-miR-130b-3p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000691,3385,0.4195,qRT-PCR//MTT assay,,
RC00003985,hsa-miR-130b-3p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000691,2767,0.5126,qRT-PCR,,
RC00003989,hsa-miR-130b-3p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000691,31703,0.3072,Western blot//qPCR,Microarray,
RC00003996,hsa-miR-130b-3p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0000691,5310940,0.3109,qRT-PCR,,
RC00003992,hsa-miR-130b-3p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000691,60750,0.4721,qRT-PCR,Microarray,
RC00003987,hsa-miR-130b-3p,miRNA,Homo sapiens,Imatinib,compound,,MIMAT0000691,5291,0.4211,qPCR//WST-1 assay//TaqMan qRT-PCR,Microarray,
RC00003988,hsa-miR-130b-3p,miRNA,Homo sapiens,L-Leucine,compound,,MIMAT0000691,6106,0.2877,MTS assay//qPCR,,
RC00003990,hsa-miR-130b-3p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000691,36314,0.5848,TaqMan miRNA assay//qRT-PCR//qPCR//Northern blot//Luciferase reporter assay,Microarray,
RC00003994,hsa-miR-130b-3p,miRNA,Homo sapiens,Sorafenib,compound,,MIMAT0000691,216239,0.4109,qRT-PCR//Luciferase reporter assay,Microarray,
RC00003984,hsa-miR-130b-3p,miRNA,Homo sapiens,Verapamil,compound,,MIMAT0000691,2520,0.3072,Western blot//qPCR,Microarray,
RC00007065,hsa-miR-130b-5p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0004680,3385,0.3109,qRT-PCR,,
RC00007066,hsa-miR-130b-5p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0004680,5310940,0.3109,qRT-PCR,,
RC00002708,hsa-miR-132-3p,miRNA,Homo sapiens,10-Hydroxycamptothecin,compound,,MIMAT0000426,97226,0.4725,qRT-PCR,Microarray,
RC00002696,hsa-miR-132-3p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000426,3385,0.4218,qRT-PCR//qPCR,Microarray,
RC00002695,hsa-miR-132-3p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000426,2767,0.4228,qRT-PCR,Microarray,
RC00002704,hsa-miR-132-3p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000426,31703,0.6541,qRT-PCR//Western blot//qPCR,Microarray,
RC00002701,hsa-miR-132-3p,miRNA,Homo sapiens,Estradiol,compound,,MIMAT0000426,5757,0.369,TLDA//TaqMan miRNA assay,Deep sequencing,
RC00002709,hsa-miR-132-3p,miRNA,Homo sapiens,Gefitinib,compound,,MIMAT0000426,123631,0.3048,qPCR,Microarray,
RC00002707,hsa-miR-132-3p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000426,60750,0.6163,qRT-PCR,Microarray,
RC00002697,hsa-miR-132-3p,miRNA,Homo sapiens,Ifosfamide,compound,,MIMAT0000426,3690,0.3335,qRT-PCR,Microarray,
RC00002698,hsa-miR-132-3p,miRNA,Homo sapiens,Imatinib,compound,,MIMAT0000426,5291,0.3095,qRT-PCR,,
RC00002710,hsa-miR-132-3p,miRNA,Homo sapiens,Morphine,compound,,MIMAT0000426,5288826,0.3617,qPCR,Microarray,
RC00002705,hsa-miR-132-3p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000426,36314,0.3054,qRT-PCR,,
RC00002706,hsa-miR-132-3p,miRNA,Homo sapiens,Paroxetine,compound,,MIMAT0000426,43815,0.226,qPCR,Microarray,
RC00002702,hsa-miR-132-3p,miRNA,Homo sapiens,Progesterone,compound,,MIMAT0000426,5994,0.2678,TLDA,,
RC00002700,hsa-miR-132-3p,miRNA,Homo sapiens,Temozolomide,compound,,MIMAT0000426,5394,0.4458,RT-PCR,Microarray,
RC00002703,hsa-miR-132-3p,miRNA,Homo sapiens,Trisenox,compound,,MIMAT0000426,14888,0.3607,qPCR,,
RC00002694,hsa-miR-132-3p,miRNA,Homo sapiens,Verapamil,compound,,MIMAT0000426,2520,0.3072,Western blot//qPCR,Microarray,
RC00007863,hsa-miR-1321,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0005952,2767,0.3123,MTS assay,Microarray,
RC00007864,hsa-miR-1321,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0005952,5310940,0.4114,Western blot//qPCR,Microarray,
RC00007672,hsa-miR-1323,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0005795,5310940,0.4114,Western blot//qPCR,Microarray,
RC00002716,hsa-miR-133a-3p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000427,3385,0.3878,qPCR,,
RC00002714,hsa-miR-133a-3p,miRNA,Homo sapiens,Benzene,compound,,MIMAT0000427,241,0.2287,qPCR,Microarray,
RC00002719,hsa-miR-133a-3p,miRNA,Homo sapiens,Catechin,compound,,MIMAT0000427,9064,0.2105,qPCR,,
RC00002715,hsa-miR-133a-3p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000427,2767,0.4648,RT-PCR//qPCR//MTT assay,Microarray,
RC00002720,hsa-miR-133a-3p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000427,31703,0.4549,qRT-PCR//Western blot//qPCR//MTT assay,Microarray,
RC00002722,hsa-miR-133a-3p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000427,60750,0.2612,Northern blot,,
RC00002723,hsa-miR-133a-3p,miRNA,Homo sapiens,Ibandronate,compound,,MIMAT0000427,60852,0.2723,qPCR,,
RC00002721,hsa-miR-133a-3p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000427,36314,0.5391,qRT-PCR//qPCR,,
RC00002724,hsa-miR-133a-3p,miRNA,Homo sapiens,Proanthocyanin,compound,,MIMAT0000427,108065,0.2105,qPCR,,
RC00002725,hsa-miR-133a-3p,miRNA,Homo sapiens,Sunitinib,compound,,MIMAT0000427,5329102,0.3189,TLDA//qRT-PCR//MTT assay,,
RC00002717,hsa-miR-133a-3p,miRNA,Homo sapiens,Temozolomide,compound,,MIMAT0000427,5394,0.2236,qPCR,,
RC00004507,hsa-miR-133b,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000770,3385,0.3758,qRT-PCR,Microarray,
RC00004510,hsa-miR-133b,miRNA,Homo sapiens,Catechin,compound,,MIMAT0000770,9064,0.2105,qPCR,,
RC00004506,hsa-miR-133b,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000770,2767,0.4845,qRT-PCR//RT-PCR//MTT assay//Luciferase reporter assay,Microarray,
RC00004513,hsa-miR-133b,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000770,31703,0.4212,qRT-PCR//Western blot,Microarray,
RC00004517,hsa-miR-133b,miRNA,Homo sapiens,Gefitinib,compound,,MIMAT0000770,123631,0.4998,qRT-PCR//qPCR,,
RC00004515,hsa-miR-133b,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000770,60750,0.5636,qRT-PCR//ISH,Microarray,
RC00004511,hsa-miR-133b,miRNA,Homo sapiens,Hesperidin,compound,,MIMAT0000770,10621,0.2105,qPCR,,
RC00004519,hsa-miR-133b,miRNA,Homo sapiens,Morphine,compound,,MIMAT0000770,5288826,0.4217,qPCR,Microarray,
RC00004514,hsa-miR-133b,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000770,36314,0.5597,qRT-PCR//qPCR//MTT assay//RT-PCR//Luciferase reporter assay,,
RC00004516,hsa-miR-133b,miRNA,Homo sapiens,Proanthocyanin,compound,,MIMAT0000770,108065,0.2105,qPCR,,
RC00004512,hsa-miR-133b,miRNA,Homo sapiens,Trisenox,compound,,MIMAT0000770,14888,0.2159,qPCR,,
RC00004509,hsa-miR-133b,miRNA,Homo sapiens,Vincristine,compound,,MIMAT0000770,5978,0.3046,qRT-PCR,,
RC00004518,hsa-miR-133b,miRNA,Homo sapiens,Vitamin D3,compound,,MIMAT0000770,5280795,0.2179,qPCR,,
RC00003101,hsa-miR-134-5p,miRNA,Homo sapiens,AICA ribonucleotide,compound,,MIMAT0000447,65110,0.2807,qPCR,smRNA-seq,
RC00003093,hsa-miR-134-5p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000447,2767,0.2811,qRT-PCR,,
RC00003097,hsa-miR-134-5p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000447,31703,0.4447,qRT-PCR,Microarray,
RC00003103,hsa-miR-134-5p,miRNA,Homo sapiens,Gefitinib,compound,,MIMAT0000447,123631,0.2631,qRT-PCR//miRNA assay//MTT assay,,
RC00003100,hsa-miR-134-5p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000447,60750,0.3131,RT-PCR//MTT assay,Microarray,
RC00003094,hsa-miR-134-5p,miRNA,Homo sapiens,Imatinib,compound,,MIMAT0000447,5291,0.3077,WST-1 assay//TaqMan qRT-PCR,Microarray,
RC00003098,hsa-miR-134-5p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000447,36314,0.4623,qRT-PCR,Microarray,
RC00003102,hsa-miR-134-5p,miRNA,Homo sapiens,Raltitrexed,compound,,MIMAT0000447,104758,0.2811,qRT-PCR,,
RC00003105,hsa-miR-134-5p,miRNA,Homo sapiens,Tanespimycin,compound,,MIMAT0000447,6505803,0.2811,qRT-PCR,,
RC00008511,hsa-miR-1343-3p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0019776,3385,0.3109,qRT-PCR,Microarray,
RC00008512,hsa-miR-1343-3p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0019776,60750,0.3109,qRT-PCR,Microarray,
RC00006936,hsa-miR-135a-3p,miRNA,Homo sapiens,Hesperidin,compound,,MIMAT0004595,10621,0.2105,qPCR,,
RC00002728,hsa-miR-135a-5p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000428,2767,0.5703,qRT-PCR//qPCR//MTT assay,Microarray,
RC00002737,hsa-miR-135a-5p,miRNA,Homo sapiens,Docetaxel,compound,,MIMAT0000428,148124,0.4742,qPCR,,
RC00002732,hsa-miR-135a-5p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000428,31703,0.3843,qRT-PCR//Western blot//qPCR,Microarray,
RC00002740,hsa-miR-135a-5p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0000428,5310940,0.4114,Western blot//qPCR,Microarray,
RC00002734,hsa-miR-135a-5p,miRNA,Homo sapiens,Etoposide,compound,,MIMAT0000428,36462,0.3057,qRT-PCR,Microarray,
RC00002731,hsa-miR-135a-5p,miRNA,Homo sapiens,Glucose,compound,,MIMAT0000428,5793,0.2159,qPCR,,
RC00002733,hsa-miR-135a-5p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000428,36314,0.5197,qPCR,,
RC00002738,hsa-miR-135a-5p,miRNA,Homo sapiens,Sorafenib,compound,,MIMAT0000428,216239,0.4109,qRT-PCR//Luciferase reporter assay,Microarray,
RC00002730,hsa-miR-135a-5p,miRNA,Homo sapiens,Temozolomide,compound,,MIMAT0000428,5394,0.2236,qPCR,,
RC00002727,hsa-miR-135a-5p,miRNA,Homo sapiens,Verapamil,compound,,MIMAT0000428,2520,0.3072,Western blot//qPCR,Microarray,
RC00004397,hsa-miR-135b-5p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000758,3385,0.5006,RT-PCR//qPCR//Luciferase reporter assay,,
RC00004395,hsa-miR-135b-5p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000758,2767,0.468,RT-PCR//qPCR//MTT assay,Microarray,
RC00004405,hsa-miR-135b-5p,miRNA,Homo sapiens,Curcumin,compound,,MIMAT0000758,969516,0.2274,qPCR,,
RC00004402,hsa-miR-135b-5p,miRNA,Homo sapiens,Docetaxel,compound,,MIMAT0000758,148124,0.3125,qPCR,,
RC00004400,hsa-miR-135b-5p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000758,31703,0.5623,Western blot//RT-PCR//qPCR//Luciferase reporter assay,NGS//Microarray,
RC00004403,hsa-miR-135b-5p,miRNA,Homo sapiens,Erlotinib,compound,,MIMAT0000758,176870,0.6055,qPCR,,
RC00004398,hsa-miR-135b-5p,miRNA,Homo sapiens,Imatinib,compound,,MIMAT0000758,5291,0.3791,qRT-PCR,Microarray,
RC00004404,hsa-miR-135b-5p,miRNA,Homo sapiens,Narangin,compound,,MIMAT0000758,442428,0.2105,qPCR,,
RC00004406,hsa-miR-135b-5p,miRNA,Homo sapiens,PD-0325901,compound,,MIMAT0000758,9826528,0.5804,qPCR,,
RC00004401,hsa-miR-135b-5p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000758,36314,0.3117,MTT assay,Microarray,
RC00004394,hsa-miR-135b-5p,miRNA,Homo sapiens,Verapamil,compound,,MIMAT0000758,2520,0.3072,Western blot//qPCR,Microarray,
RC00003110,hsa-miR-136-5p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000448,2767,0.6481,qRT-PCR//MTT assay//Western blot//MTS assay//Luciferase reporter assay,Microarray,
RC00003112,hsa-miR-136-5p,miRNA,Homo sapiens,Sorafenib,compound,,MIMAT0000448,216239,0.4109,qRT-PCR//Luciferase reporter assay,Microarray,
RC00003111,hsa-miR-136-5p,miRNA,Homo sapiens,Temozolomide,compound,,MIMAT0000448,5394,0.2871,Dual luciferase reporter assay//qPCR//MTT assay,,
RC00002748,hsa-miR-137-3p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000429,3385,0.542,qRT-PCR,Microarray,
RC00002754,hsa-miR-137-3p,miRNA,Homo sapiens,Capecitabine,compound,,MIMAT0000429,60953,0.255,qPCR,,
RC00002746,hsa-miR-137-3p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000429,2767,0.4711,qRT-PCR,Microarray,
RC00002756,hsa-miR-137-3p,miRNA,Homo sapiens,Curcumin,compound,,MIMAT0000429,969516,0.2105,qPCR,,
RC00002752,hsa-miR-137-3p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000429,31703,0.5677,TLDA//qRT-PCR//qPCR//MTT assay,Microarray,
RC00002747,hsa-miR-137-3p,miRNA,Homo sapiens,Emodin,compound,,MIMAT0000429,3220,0.2118,qPCR,,
RC00002749,hsa-miR-137-3p,miRNA,Homo sapiens,Ketamine,compound,,MIMAT0000429,3821,0.2838,qRT-PCR,,
RC00002753,hsa-miR-137-3p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000429,36314,0.4274,Northern blot//TaqMan miRNA assay//qPCR//Luciferase reporter assay,Microarray,
RC00002750,hsa-miR-137-3p,miRNA,Homo sapiens,Temozolomide,compound,,MIMAT0000429,5394,0.2236,qPCR,,
RC00002751,hsa-miR-137-3p,miRNA,Homo sapiens,Vincristine,compound,,MIMAT0000429,5978,0.3208,qPCR,,
RC00006964,hsa-miR-138-1-3p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0004607,31703,0.2207,qRT-PCR,,
RC00006965,hsa-miR-138-1-3p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0004607,5310940,0.4114,Western blot//qPCR,Microarray,
RC00006962,hsa-miR-138-1-3p,miRNA,Homo sapiens,Prednisone,compound,,MIMAT0004607,5865,0.2207,qRT-PCR,,
RC00006963,hsa-miR-138-1-3p,miRNA,Homo sapiens,Vincristine,compound,,MIMAT0004607,5978,0.2207,qRT-PCR,,
RC00002761,hsa-miR-138-5p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000430,3385,0.4997,qRT-PCR//qPCR,Microarray,
RC00002760,hsa-miR-138-5p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000430,2767,0.478,qRT-PCR//qPCR//RT-PCR,Microarray//miRNA array,
RC00002770,hsa-miR-138-5p,miRNA,Homo sapiens,Cyclopamine,compound,,MIMAT0000430,442972,0.4111,qRT-PCR//MTT assay,,
RC00002769,hsa-miR-138-5p,miRNA,Homo sapiens,Docetaxel,compound,,MIMAT0000430,148124,0.3164,qPCR,Microarray,
RC00002764,hsa-miR-138-5p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000430,31703,0.477,qPCR,Microarray,
RC00002768,hsa-miR-138-5p,miRNA,Homo sapiens,Gefitinib,compound,,MIMAT0000430,123631,0.3395,qRT-PCR,,
RC00002766,hsa-miR-138-5p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000430,60750,0.519,qRT-PCR,Microarray,
RC00002765,hsa-miR-138-5p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000430,36314,0.4111,qRT-PCR//MTT assay,,
RC00002763,hsa-miR-138-5p,miRNA,Homo sapiens,Vincristine,compound,,MIMAT0000430,5978,0.3702,Northern blot//qPCR,,
RC00006872,hsa-miR-139-3p,miRNA,Homo sapiens,Glucose,compound,,MIMAT0004552,5793,0.2159,qPCR,,
RC00001648,hsa-miR-139-5p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000250,2767,0.4192,RT-PCR//qPCR//MTT assay,Microarray,
RC00001654,hsa-miR-139-5p,miRNA,Homo sapiens,Docetaxel,compound,,MIMAT0000250,148124,0.3392,qRT-PCR,,
RC00001651,hsa-miR-139-5p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000250,31703,0.3966,qRT-PCR,Microarray//smRNA-seq,
RC00001649,hsa-miR-139-5p,miRNA,Homo sapiens,Enoxacin,compound,,MIMAT0000250,3229,0.2448,Northern blot//qPCR,Microarray,
RC00001655,hsa-miR-139-5p,miRNA,Homo sapiens,Erlotinib,compound,,MIMAT0000250,176870,0.5804,qPCR,,
RC00001653,hsa-miR-139-5p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000250,60750,0.3916,Northern blot//qRT-PCR//Luciferase reporter assay,Microarray,
RC00001650,hsa-miR-139-5p,miRNA,Homo sapiens,Imatinib,compound,,MIMAT0000250,5291,0.3077,WST-1 assay//TaqMan qRT-PCR,Microarray,
RC00001658,hsa-miR-139-5p,miRNA,Homo sapiens,PD-0325901,compound,,MIMAT0000250,9826528,0.5804,qPCR,,
RC00001652,hsa-miR-139-5p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000250,36314,0.3054,qRT-PCR,,
RC00001657,hsa-miR-139-5p,miRNA,Homo sapiens,Sunitinib,compound,,MIMAT0000250,5329102,0.2274,qRT-PCR,Microarray,
RC00002776,hsa-miR-140-5p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000431,3385,0.59,qRT-PCR//qPCR//MTT assay,Microarray,
RC00002780,hsa-miR-140-5p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000431,31703,0.5167,qRT-PCR//Western blot//qPCR//MTT assay,Microarray,
RC00002785,hsa-miR-140-5p,miRNA,Homo sapiens,Erlotinib,compound,,MIMAT0000431,176870,0.3136,qPCR,,
RC00002783,hsa-miR-140-5p,miRNA,Homo sapiens,Gefitinib,compound,,MIMAT0000431,123631,0.3048,qPCR,Microarray,
RC00002782,hsa-miR-140-5p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000431,60750,0.3109,qRT-PCR,Microarray,
RC00002777,hsa-miR-140-5p,miRNA,Homo sapiens,Imatinib,compound,,MIMAT0000431,5291,0.3791,qRT-PCR,Microarray,
RC00002784,hsa-miR-140-5p,miRNA,Homo sapiens,Methotrexate,compound,,MIMAT0000431,126941,0.3742,qRT-PCR,Microarray,
RC00002781,hsa-miR-140-5p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000431,36314,0.5542,qRT-PCR//qPCR,Microarray,
RC00002779,hsa-miR-140-5p,miRNA,Homo sapiens,Trisenox,compound,,MIMAT0000431,14888,0.2159,qPCR,,
RC00002775,hsa-miR-140-5p,miRNA,Homo sapiens,Verapamil,compound,,MIMAT0000431,2520,0.3072,Western blot//qPCR,Microarray,
RC00002807,hsa-miR-141-3p,miRNA,Homo sapiens,10-Hydroxycamptothecin,compound,,MIMAT0000432,97226,0.4725,qRT-PCR,Microarray,
RC00002796,hsa-miR-141-3p,miRNA,Homo sapiens,5-Fluorouracil,compound,,MIMAT0000432,3385,0.5497,qRT-PCR//qPCR//MTT assay,Microarray,
RC00002794,hsa-miR-141-3p,miRNA,Homo sapiens,Cisplatin,compound,,MIMAT0000432,2767,0.7776,qRT-PCR//qPCR//WST-1 assay//MTT assay//TaqMan RT-PCR//RT-PCR//Western blot,Microarray//miRNA array,
RC00002802,hsa-miR-141-3p,miRNA,Homo sapiens,Daunorubicin,compound,,MIMAT0000432,30323,0.2395,qRT-PCR//MTT assay,TaqMan miRNA array,
RC00002808,hsa-miR-141-3p,miRNA,Homo sapiens,Docetaxel,compound,,MIMAT0000432,148124,0.4325,qPCR,Microarray,
RC00002811,hsa-miR-141-3p,miRNA,Homo sapiens,Docosahexaenoic acid,compound,,MIMAT0000432,445580,0.2267,qPCR,,
RC00002803,hsa-miR-141-3p,miRNA,Homo sapiens,Doxorubicin,compound,,MIMAT0000432,31703,0.4985,qRT-PCR//Western blot//qPCR//RT-PCR,Microarray,
RC00002813,hsa-miR-141-3p,miRNA,Homo sapiens,Eloxatine,compound,,MIMAT0000432,5310940,0.4789,qPCR,Microarray,
RC00002795,hsa-miR-141-3p,miRNA,Homo sapiens,Emodin,compound,,MIMAT0000432,3220,0.2118,qPCR,,
RC00002817,hsa-miR-141-3p,miRNA,Homo sapiens,Epoxomicin,compound,,MIMAT0000432,11226684,0.3186,qPCR,,
RC00002809,hsa-miR-141-3p,miRNA,Homo sapiens,Erlotinib,compound,,MIMAT0000432,176870,0.6055,qPCR,,
RC00002805,hsa-miR-141-3p,miRNA,Homo sapiens,Gemcitabine,compound,,MIMAT0000432,60750,0.6026,Northern blot//RT-PCR//qPCR//qRT-PCR,Microarray//RNA-seq,
RC00002798,hsa-miR-141-3p,miRNA,Homo sapiens,Glucose,compound,,MIMAT0000432,5793,0.2159,qPCR,,
RC00002789,hsa-miR-141-3p,miRNA,Homo sapiens,Hydrogen Peroxide (H2O2),compound,,MIMAT0000432,784,0.265,qPCR,,
RC00002806,hsa-miR-141-3p,miRNA,Homo sapiens,Ibandronate,compound,,MIMAT0000432,60852,0.2723,qPCR,,
RC00002815,hsa-miR-141-3p,miRNA,Homo sapiens,Oxaliplatine,compound,,MIMAT0000432,6857599,0.3215,qPCR,,
RC00002816,hsa-miR-141-3p,miRNA,Homo sapiens,PD-0325901,compound,,MIMAT0000432,9826528,0.5804,qPCR,,
RC00002804,hsa-miR-141-3p,miRNA,Homo sapiens,Paclitaxel,compound,,MIMAT0000432,36314,0.4141,qRT-PCR,,
RC00002797,hsa-miR-141-3p,miRNA,Homo sapiens,Prednisolone,compound,,MIMAT0000432,5755,0.2395,qRT-PCR//MTT assay,TaqMan miRNA array,
RC00002800,hsa-miR-141-3p,miRNA,Homo sapiens,Progesterone,compound,,MIMAT0000432,5994,0.3086,qPCR,,
RC00002810,hsa-miR-141-3p,miRNA,Homo sapiens,Resveratrol,compound,,MIMAT0000432,445154,0.4163,qRT-PCR//MTS assay,Microarray,
